product_name,category,star_rating,review_title,review_text,helpful_votes,total_votes,verified_purchase,cognitive_label,source_file,marketplace,customer_id,review_id,product_id,product_parent,vine,review_date
USA Built! Comfort Action Hands Free Running Leash-Jogging Leash-Walking Leash. A new concept in comfort for Dog Lovers on the move.,Pet Products,4.0,easily adjustable. Only complaint,"Arrived quickly, easily adjustable.  Only complaint, it does shift to pull from the center of your body which can be difficult at times when jogging.",0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
"Petrainer Dog Training Collar 330yd Remote Dog Shock Collar with Beep, Vibration and Shock Electronic Collar",Pet Products,4.0,Four Stars,Great training tool. Remote is a little awkward switching from one dog to the other,0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
"Paws & Pals 48 inches Animal Playpen for Pets Puppy Dog, Cat, Guinea Pig, Rabbit Exercise Pen inchesTravel Gear Approved inches 2-Door Portable Pop Up Indoor/Outdoor w/Carry Bag - Durable",Pet Products,4.0,Four Stars,Easy set up and it saves space.,0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Orijen Senior - 5 lb,Pet Products,4.0,and they have either upset his tummy or he didn't like them. We've gone through a 5 lb bag ...,"I have a 9 yr old Papillon who is very picky about his food and often has a sensitive tummy. I've tried other Orijen foods in the past, and they have either upset his tummy or he didn't like them. We've gone through a 5 lb bag and his stomach has been fine. He eats it willingly, but not enthusiastically.",2.0,2.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
PureBites Freeze Dried Turkey Breast Cat Treats,Pet Products,4.0,they love it but very wasteful and expensive,"just sooo expensive for such a little amount and a lot of it gets crushed in the handling and ends up being saw dust the cats don't eat so, they love it but very wasteful and expensive.",0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
BodSmith Liquid Glucosamine for Dogs with Chondroitin Msn & Hyaluronic Acid - Safe & Natural Arthritis Pain Relief for Dogs! Extra Strength Dog Supplements for Joints and Hips,Pet Products,4.0,I use this along with some pills~,My poor Bella has horrible hip dysplasia.  I use this along with some Nzymes twice daily and she still limps but doesn't cry in pain.  I will probably buy again.,0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Safari Flea Comb with a Double Row of Teeth,Pet Products,4.0,Works great but you have to bang it out every time,"Works great but you have to bang it out every time, like really hard. I've been dipping it in dawn. Seems to work better than just banging it out. Sounds ridiculous but that's really what you have to do. Overall I am glad I bought it. It does work good.",0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Neptune Systems Advanced Leak Detection Solid Surface Probe,Pet Products,4.0,could have been super thin.,"works, but bulky.  could have been super thin.",0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Halo Vegan Garden Medley Stew for Dogs,Pet Products,4.0,yummy! but smells funny,I would give it 5 stars if they would sell a bigger bag so i could save some money! My vegetarian dog loves it more than the other brand we were buying. I also  make some food for her so this is about 50% of her diet. It is a smaller kibble which doesn't matter to my 80 pound lab. But easier for my kitten to steal... he has balls!,3.0,3.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
"SportDOG Brand FieldTrainer 425 Remote Trainer - 500 Yard Range - Waterproof, Rechargeable Dog Training Collar with Tone, Vibration, and Shock",Pet Products,4.0,Thank you for making a good product,"This is a good solid product, I have used it for over two years very consistently. I highly recommend it for solid training. I like the tone option, because once my dog was trained I only needed the tone to redirect her attention. I am buying another one for our puppy, to begin her training now that she is big enough. The only criticism I can offer for this trainer is the battery life. We have had to replace the batteries in both the collar and the transmitter, however they were readily available and reasonably priced.",0.0,0.0,N,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Lambert Kay Fresh 'N Clean Cologne 12oz,Pet Products,4.0,Four Stars,"smells good, don't have to give dog a bath as much",0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Solvit Sta-Put Deluxe Hammock Pet Seat Cover,Pet Products,4.0,Check if you have rear head rests first!,"Well, I bought this not realizing that my car doesn't have rear head rests. I had to pull the seats forward and anchor it behind them, so now it's too short to use as a hammock. However, the quality is pretty good. I still use it after two years and it's fine.",0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Vinyl Goldfish - 144 pieces - Assorted Colors - 1 3/4 inch long,Pet Products,4.0,... smaller than I anticipated but they will be a great addition to the pinata for my daughter's under the ...,A little smaller than I anticipated but they will be a great addition to the pinata for my daughter's under the sea themed birthday party.  All in all a good purchase.  I will probably use a few to decorate the table as well.,0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
"Cadet 12-Piece Cow Ears Meat for Dogs, Large",Pet Products,4.0,Glad I got these but they are quite large.,These look very clean and well made. However they are HUGE. My dogs are little and so I'll have to cut them up. Too much ear for a little dog at one time.,0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Reversible Paw Print Pet Bed in Blue & White Synthetic Fur for Dogs & Cats,Pet Products,4.0,Good quality and inexpensive,"We purchased this in the 35 inch size for my dog's 36 inch Petmate kennel [[ASIN:B00C8929S2 PETMATE 290276 36.1 by 23.3 by 26.7-Inch Navigator for Pets, Pearl Tan/Brown]], but it was too big. Otherwise, it was nice bed, so we kept it. We've washed it several times and it has held up well to my dog's digging. But, a seam has opened after 6 weeks. So we purchased the 29 inch mat which fits the crate perfectly. I'm hoping this one will last longer, since it fits better. It's inexpensive and much nicer than similarly priced beds -- thick padding, comfortable fabric.",0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Kaytee Supreme Diet for Guinea Pig,Pet Products,4.0,Four Stars,Excellent value! My piggies love it!,0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
"25 Live Aquarium Plants / 8 Different Kinds - 3 Amazon Swords (3 kinds), Java Fern, Egeria, Ludwigia and more! Great choice of live plants for 15-20 gal. tanks!",Pet Products,4.0,You get what you pay for.,I was pretty pleased with these plants. The dwarf water lettuce was a pleasant surprise. They weren't packaged properly and there was no insulation so I lost a few (the crypts) but they were in OK condition otherwise. It was cheap and the quality wasn't excellent. There's a tradeoff for these things. If you want excellent plants that you have to pay more. If you're not fussy then get them here.,0.0,1.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
The Rawhide Express Beefhide Chew Chips Vanilla Flavored 1 Pound Bag (Great Reward or Treat),Pet Products,4.0,Mostly Good,Been using them for years. Sometimes a different color and he doesn't like them as well,0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
"MidWest Life Stages Heavy-Duty Folding Metal Dog Crates; Single Door & Double Door Dog Crates w/ Divider Panel, Floor Protecting “Roller” Feet & Leak-Proof Plastic Pan",Pet Products,4.0,"Good, basic crate","Not fancy, but a great product. Very happy with the quality and works great for our Cane Corso.",0.0,0.0,N,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
"Holistic Select Grain Free Salmon/Shrimp 12/13 oz Pate Cat Food, 1 Pack, One Size",Pet Products,4.0,My cats' favorite so far.,"I really like the savings I get from ordering 12 cans at a time of this cat food. The problem I have encountered so far on the two orders I have placed is that some cans are dented on arrival. The product itself, the cat food, is very good consistency. My cats (two) prefer this flavor to the chicken liver and lamb recipe.",0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Eheim Battery Operated Auto Fish Feeder,Pet Products,4.0,Adequate for the task.,"Works well, although moisture is a problem is you don't place it away from bubbles.  Still working to get the adjustment right for different foods.",0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Virbac C.E.T. Enzymatic Oral Hygiene Chews for Cats,Pet Products,4.0,Batting .500 with my cats.... Not bad.,"I bought these for a cat that needs regular dental help.  That cat ignores them.  My other cat, however (who never likes anything) will pull a switchblade and mug you for one of these things.  She loves them.  I wish she had less expensive taste!",0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Kaytee CritterTrail 2-Level Habitat,Pet Products,4.0,this is a decent cage good size.,this is a  decent cage good size..It did have a piece that was broken and cracked but i called the 1800 # and they are sending us a new one.,0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Pet Qwerks Animal Sounds Babble Ball,Pet Products,4.0,We Love It.  Dog Not Impressed.,"Fun toy with many animal sounds that are set of by the slightest vibration.  We love it, but our couch potatoe dog was unimpressed.",0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
PetSafe Easy Walk Harness,Pet Products,4.0,Four Stars,Perfect size for my 25 pound dog.,0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Kitty Holster - S/M Blue Bandana,Pet Products,4.0,The holster arrived on time and in good condition. My cat slept on it for several ...,The holster arrived on time and in good condition. My cat slept on it for several days.She totally freaked when two of it struggled to get it on. I am afraid she will never accept it.,0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
"Go Pet Club Cat Tree Condo House, 18W x 17.5L x 28H Inches, Leopard",Pet Products,4.0,Good purchase for the price,If my cat is actually using it then it's a great item to purchase. A bit shorter than I had expected and the leopard print doesn't look as nice in the photos. My cat is full grown and about medium sized.,10.0,10.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Fitwarm Adorable Soft Planes Dog Pajamas for Pet Cat Dog Pjs Clothes,Pet Products,4.0,Four Stars,Cute and nice quality. My dog loves it.,0.0,0.0,N,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Aqueon Beauty Max Modular LED Aquarium Lamp,Pet Products,4.0,"Its a good bulb, but my algae seems to grow a ...","Its a good bulb, but my algae seems to grow a lot faster now. Ugh, I have to go back and finish cleaning my tank.",1.0,1.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
SPA by TropiClean Tear Stain Remover,Pet Products,4.0,Works well. Takes a bit to get some eye ...,Works well.  Takes a bit to get some eye excretions off but keeps eye clean longer than before.,0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
"Kyjen 2474 Dog Auto Travel Back Seat Pet Hammock Easy-Fit Seat Cover, Large, Black",Pet Products,4.0,Four Stars,Great while it lasted. After a year of use it started to fall apart- but it was used!,0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
"Seat Cover for Dogs & Pets to Protect Your Back Seat From Dirt When Travel Easy to Hook and Unhook with Nonslip Waterproof Rubber Backing, for Cars, Trucks and Suv",Pet Products,4.0,This is great also comes with slots for the seat belts,This is great also comes with slots for the seat belts.  Keeps my backseat clean when I take the pooches in the car.,0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Leo & Letty Size Large Reflective Pet Vest For Dogs! On Sale Now!!!,Pet Products,4.0,dog and it fits fine.,I bought a large size for a 55lb. dog and it fits fine.,0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Super Scooper Dog Waste Pickup Tool,Pet Products,4.0,"Best ""pooper scooper"" around",Best &#34;pooper scooper&#34; around. A little &#34;pricey&#34; but well worth it. Easy to use - even in tall grass. Washes off quickly.,0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Zehui®  Pet Dog Cat Sweater Puppy T Shirt Warm Hooded Coat Clothes Apparel,Pet Products,4.0,First ordered XL but was a little too small. ...,"First ordered XL but was a little too small. The XXL fits my dog very well (12 pounds, 20 inches long) and is thick sweatshirt material.",0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
"Outward Hound Kyjen  2871 Slo-Bowl Slow Feeder Slow Feed Interactive Bloat Stop Dog Bowl , Grey",Pet Products,4.0,"Really works, Great Price!",This bowl did help slow my lab from scarfing down his food. After a while he Was able to figure it out but he still eats slower than he would with a regular bowl. I bought one for my brother as well and then my parents bought one for their dog we all 3 agree utsca huge help!,0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Kaytee Giant Chinchilla Run-About 11-1/2-Inch Exercise Ball,Pet Products,4.0,Best product for the price. My little one loves it!,"After weeks of going back and forth on which ball to buy I chose this one because the reviews were mostly favorable and so was the price. I have two almost full grown rats; one of which is super hyper. I thought that she would benefit from having a safe way for more free range exploration. It took a few times in the ball for her to figure it out and calm down but for the most part she really enjoys it! I haven't noticed any bad scraps or scratches on the plastic. One of the lids is a little crooked but it doesn't prevent the ball from being usable. All in all, I would say it's a great product. Unless your rat is super HUDGE this is probably the best size.",4.0,4.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
QIYUN.Z Casual Four Legs Black White Velvet Snow Deer Christmas Hoodie Dog Sweater Winter Warm Coat,Pet Products,4.0,Grate item just make sure you read the measurements clearly,"Ok I have a 7 pound long lean  Yorkie  he's length from neck to talk is 15 inch (not including the tail)and I ordered the size XL it fits him but a little snug I will give this one away and order the xxl, the item it self is light weight cozy and very soft the tag does say 100 cotton.I really like this would recommend note this item is for smeller breed dogs",18.0,19.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Wellness Natural Grain Free Wet Canned Cat Food,Pet Products,4.0,Four Stars,"Item delivered on time, was as described  Cat likes it.",0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
KONG Scrunch Knots Dog Toy,Pet Products,4.0,no stuffing,nice that there's no stuffing and yet allows the pup to hold on,0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Petnation Port-A-Crate E2 Indoor/Outdoor Pet Home,Pet Products,4.0,this has become a great crate for our dog,"Our 50lb dog promptly busted out of the front mesh panel of this crate. However, with some alterations, this has become a great crate for our dog. I love that it folds down almost flat for easy travel and also fits perfectly in the hatchback of our car. We use this crate as our secondary/travel crate and it works great!",0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Bayer Advantage II Flea Control Treatment for Cats,Pet Products,4.0,very good,frontline didnt work on my cat so i got this product and it worked great. my cat doest have any fleas any more. It was so hard to get rid of them before this treatment. I am so glad to have found this treatment for such a small price.,1.0,1.0,N,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Two Meows Litter Mat,Pet Products,4.0,Four Stars,"It helps trap some of the litter, just wish it was a bit bigger.",0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Spade Set for Pet Waste Removal,Pet Products,4.0,Four Stars,The material choice and size is good. Family would have rated a five if material was thicker.,0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
ADAPTIL (DAP) Collar - Dog Appeasing Pheromone,Pet Products,4.0,Four Stars,works for the dog - it works for me...,0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
"PetRageous 3.5-Cup Water Vintage Pet Bowl, 6-Inch, Black/Natural",Pet Products,4.0,Four Stars,Love this bowl but it arrived with a shallow crack.  Still holds water but doubt it will last long,0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
"Pig Ear Half Chews, Sourced & Made in USA, All Natural Hickory Smoked",Pet Products,4.0,The pup loved 'em!,My dog loved these. I just wish they were full size and more in the quantity. The have a smoked smell to them. Which is more enjoyable that some of the chew items for dogs.,0.0,1.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
"Oxbow Animal Health Guinea Pig Bene Terra Organic Food and Treats, 3-Pound",Pet Products,4.0,Ok,It's an ok food but it is extremely high in calcium,0.0,0.0,N,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
GREENIES PILL POCKETS Chicken Flavor Treats for Dogs,Pet Products,4.0,This is a great value. These are wayyy bigger than the ones ...,"This is a great value. These are wayyy bigger than the ones I usually buy though. So alot of the times I only pinch off enough to cover the pill and keep re using one till it's gone. These work amazing though. My dog hates pills, he wouldn't even eat it covered in cheese, hot dogs, ect. He always knew what it was. But these have changed our lives! He now loves medicine time!",0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Dog Leash and Collar - Long 47 Inch or 4 Feet - Blue,Pet Products,4.0,Love it!,"I used the collar not the leashes since im always running out of collars (i have 3 dogs who play around and one collar always comes off and gets eaten).  The collar feels thin maybe its just making the fabric &#34;breathable&#34; but it has lasted!  It hasnt come off or broken by playful attack.  Its awesome hopefully it continues to beat my expectations, cant wait to try the leash when we have not so hot weather my poor dogs hate the hot weather.",0.0,0.0,N,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Catit Design Senses Super Roller Circuit Toy for Cats,Pet Products,4.0,Astounding,"Assembling this thing takes strong fingers. Then I discovered that it Has to be strong enough to defeat my cat. She immediately, no waiting, went for the ball, figured out how to bat it around and played until she dropped. She is part Siamese and aggressive and busy. Finally there is an interactive toy which she can expend her energy on.....rather than chasing me.<br /><br />The blue covers do come off. The ball escaped at one point. Another review suggested taping the covers on. Great idea.",0.0,0.0,N,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
"Our Pet's Play-N-Squeak ""Mouse Hunter"" Cat Toy",Pet Products,4.0,Four Stars,"Battery lasts long time, still going after 6 months.",0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Aqueon Aquarium Water Changer,Pet Products,4.0,Four Stars,GOOD BUT COULD BE BETTER (PLASTIC PARTS),0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
KONG Tugger Knots Moose Dog Tug Toy,Pet Products,4.0,Pup loves it.,Pup loves it!  Doesn't hold up anymore to her aggressive chewing.  She is a Bullmastiff.,0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Richell Deluxe Freestanding Pet Gate with Door,Pet Products,4.0,Looks good and is tall enough for my big dogs,Looks good and is tall enough for my big dogs. I just wish the gate lock was more sturdy. If my dog really wanted to get through this gate she could. The gate door lock is not strong enough.,0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
KollerCraft TOM Mr. Cleaner Battery Operated Gravel Siphon,Pet Products,4.0,Works good with a few tweaks,"Works good with a few tweaks. Check this video, it helped me. https://www.youtube.com/watch?v=lDpJ-RBGMQc<br />The only reason I didn't give it 5 stars was because i need to do a tweak to get the best out of it.",0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Ultimate Touch Wire Slicker Brush for Dogs,Pet Products,4.0,Good slicker,"This is a nice slicker I gave it to a friend, it was to small for my dog. It would be fine for a smaller dog. I have a Afghan hound.",0.0,1.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Hartz Home Protection Dog Pads,Pet Products,4.0,Four Stars,These work well for my pets. They are a bit expensive though.,0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Epi-Otic ADVANCED Ear Cleanser (8 fl oz),Pet Products,4.0,... think this gives my pup some relief -- vet recommended it. Has a bit of a not-too-unpleasant odor,I think this gives my pup some relief -- vet recommended it. Has a bit of a not-too-unpleasant odor. Tip: soak a cotton ball in the liquid and massage in pup's ear. *Much* easier than trying to apply liquid directly (and she enjoys!).,0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Dog Bed King Pet Bed. Made In The USA.,Pet Products,4.0,great size!,A little pricey for what it is but the dog loves it. Its large enough for his massive 125 lb body. I have a hard time finding beds he can actually fit his whole body in comfortably,0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
The Honest Kitchen Human Grade Dehydrated Grain Free Cat Food,Pet Products,4.0,Four Stars,its expensive cats don't LOVE it but it helped with crystals in one of our cats bladder,0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Earthbath All Natural Pet Shampoo,Pet Products,4.0,Great For Dogs with Sensitive Skin,"My dog has sensitive skin, and using a regular dog shampoo makes him very itchy. His groomer suggested an oatmeal shampoo, and after some research, I found this one. We use this in between grooming appointments, and it's helped him so much! He no longer scratches because of dry skin. The oatmeal seems to be very calming for him. As a bonus, it smells great too!",0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
"Medium Replacement Squeakers, 1 3/4"" in diameter, by Downtown Pet Supply",Pet Products,4.0,My dog tears up the play toys to get to ...,"My dog tears up the play toys to get to the squeaker, the plays with the squeaker.  This eliminates the middle man and he loves the squeakers.",0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Vittles Vault Airtight Stackable Pet Food Container,Pet Products,4.0,Airtight really means airtight,"After getting ants in my prior so-called airtight container, I shopped for something different and happened upon this here on Amazon.  I'm fairly happy with it.  I like the size and I like an angle of the opening which makes it easy to scoop.  I find the screw on/off lid somewhat cumbersome but it's a tolerable offset in order to get something that is actually airtight.",0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Bark Off Ultrasonic Training Aid,Pet Products,4.0,Four Stars,Worked better than my expectations,0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Nature's Miracle Advanced Ultra Absorbent Pads for Pets,Pet Products,4.0,great but new price is a NO GO!,I give the Pads 4 stars.  The huge price hike however makes me look elsewhere.  I've been using this brand for years but no more.  Not at the new ridiculous price.  It's a shame because I do think they work great.,3.0,3.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Gorilla Supply 1000 Pet Poop Bags w Free Dispenser,Pet Products,4.0,Great price. The dispenser isn't so great,"Great price. The dispenser isn't so great, though; the bags go back into the holder and then you have to open it up to get another bag.",1.0,1.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
"73"" Cat Tree Scratcher Play House Condo Furniture Bed Post Pet House",Pet Products,4.0,Good and cheap but not perfect Cat Tree,"I bought this because it was cheap and highly rated.<br /><br />My first impressions:<br />The first thing I noticed when opening the box is the smell. It came with a smell of I don't know what, but I assume it's leftover from the factory/warehouse where they store it before shipping. The smell disappeared after a while, maybe a week or a week and a half or two. The material is relatively cheap and the cats can probably scratch off the carpet-like material if they wanted to.<br /><br />Pros:<br />The Tree was relatively easy to assemble. It says to not use power tools and use the tool that came with it, though you need a separate Philips screwdriver for the screws on the ramps, but I just used a power tool anyway because it makes life easier. The height is great. There are a couple of cubbies so that's nice. It's pretty well balanced from what I could tell.<br /><br />Cons:<br />For the poles with the rope in the middle, they should have just made it a full rope pole like other cat trees. Due to the rope being only in the midd... Read more",0.0,0.0,N,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
"Personalized Dog Collar, Custom Collars Embroidered w/ Pet Name & Phone Number – Blue, Black, Pink, Red & Orange Collars for Boy & Girl Dogs; 4 Adjustable Sizes: XSmall, Small, Medium, & Large",Pet Products,4.0,This collar is very nice. The letters/numbers look clean and sharp,This collar is very nice. The letters/numbers look clean and sharp. It's not a very wide collar but the letter/numbers still show up very nicely.,0.0,0.0,N,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
"Phycox One Canine Joint Support Soft Chews, 120 Count",Pet Products,4.0,Great ingredients,"Will need more time to determine results, but my picky dog eats it routinely and it definitely has all the good stuff to improve her level of pain and activity. She's a large breed, 5 years old and injured her shoulder when jumping. My neighbor recently told me her horse shoer recommended this for her older, arthritic dog saying how well it has worked for his two dogs.  I am very pleased with the ingredients and that it is palatable.",1.0,1.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Lixit Pill Popper Pet Food,Pet Products,4.0,Great for pills for Cat.,"Using it for pills for our cat. Works well with or without liquid. The tip sometimes will not hold the pill on it's side, but a rare occurance.",0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Virbac Preventic Tick Collar,Pet Products,4.0,the summer is young. so far the tick collar ...,the summer is young.  so far the tick collar is working.,0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
"Amber Technology Vibactra Plus Herbal Supplement Designed To Help Immune, Oral & Skin with Antioxidants, 1 oz",Pet Products,4.0,Excellent,Kitty acts like she feels better when taking this product. She is recovering well from skin condition. This product consists of powerful ingredients to enhance immune system. Im grateful for a formulation geared for my pets.,0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
"SunSun HW-302 3-Stage External Canister Filter, 264 GPH",Pet Products,4.0,Four Stars,Good filter only four stars because of badddd instructions,0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Paws & Pals City Walk N Stride 4 Wheeler Pet Stroller for Dogs and Cats,Pet Products,4.0,decent for the price and holds my chubby pug,My Pug Izzy is too old to take a long walk with me so part of the walk is in the stroller.  She weighs 24 lbs and fits nicely in the compartment.  All openings zip shut although the zippers are difficult to start if you open them all the way.  The other problem is where she sits.  If she sits to the back her weight is beyond the rear wheels and the stroller can tip if I let go of the handle.  It isn't the best quality but well worth the price.,0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Sentry Fiproguard  Flea and Tick Topical Drops for Cats,Pet Products,4.0,Works.,"So far it seems to be working. No ill effects. Cat is hyperallergic to fleas, so thank heavens.",0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
World's Best Cat Litter Extra Strength,Pet Products,4.0,What a difference!,"I switched over to WBCL last month and honestly, it's such a nice product. It makes me feel better that its all natural and the most important part is both of my cats love it. No accidents outside of the litter boxes.<br /><br />I originally started with the red bag (multiple cats, clumping) and it was okay. The litter smelled like corn but after awhile it started to put me off when I scooped the boxes. I tried the LAVENDER scented bag and oh my goodness. Such a difference. I'm not usually a fan of lavender but now I get a whiff and for once Im not disgusted by my cat room.<br /><br />Scooping the litter is easy and I live on my own land with a private septic so I flush everything. So much easier and with summer coming up, Im so excited that the random fruit flies won't be around. I started with a 15lb bag for two litter boxes and now I just buy the 7lb bags to top them off. It lasts a good amount of time and I feel like I'm not wasting a bunch of litter each week or two weeks. Obviously there is a little dust but not as much as the crystal litter. My favorite part is the fact that I have a very easy routine. I scoop and flush twice a day and that's it. I'm happy and my cats are happy. No more cat litter smells!<br /><br />I rated it 4 stars bc after a while the lavender scent starts to fade. Adding more litter seems to help a bit but now I'm thinking of picking up some lavender essential oil and adding a few drops from time to time.<br /><br />Highly recommend this product! You'll actually get excited to scoop litter because of how easy it is!",0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
COSEQUIN Maximum Strength with MSM Plus Omega-3's Soft Chews (60 Count),Pet Products,4.0,My dog has been on these for about 2 months ...,My dog has been on these for about 2 months and I do see some improvement but I think it will take longer to see the total effect.,1.0,1.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Frontline Plus for Dogs - 6 count,Pet Products,4.0,Four Stars,Exactly as expected! Thank you!,0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Rubies Costume Company Acme Pet Costume,Pet Products,4.0,Very cute but my dog tried to eat it as ...,Very cute but my dog tried to eat it as soon as she saw it come out of the box! haha,1.0,1.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
